subspace1,subspace2,breakdown,correlation
Ford;Subcompact;,Volkswagen;SUV;,Year,0.8707391641459655
Ford;Subcompact;,Volkswagen;Pickup;,Year,nan
Ford;Subcompact;,Volkswagen;MPV;,Year,nan
Ford;SUV;,Ford;Pickup;,Year,0.8611183326379125
Ford;SUV;,Ford;MPV;,Year,nan
Ford;SUV;,GMC;Compact;,Year,nan
Ford;SUV;,GMC;Fullsize;,Year,nan
Ford;SUV;,GMC;Midsize;,Year,nan
Ford;SUV;,GMC;Sporty;,Year,nan
Ford;SUV;,GMC;Subcompact;,Year,nan
Ford;SUV;,GMC;SUV;,Year,0.9247284527295601
Ford;SUV;,GMC;Pickup;,Year,0.5988428125037901
Ford;SUV;,GMC;MPV;,Year,nan
Ford;SUV;,Honda;Compact;,Year,nan
Ford;SUV;,Honda;Fullsize;,Year,nan
Ford;SUV;,Honda;Midsize;,Year,-0.04370796292834922
Ford;SUV;,Honda;Sporty;,Year,nan
Ford;SUV;,Honda;Subcompact;,Year,-0.19726498411387383
Ford;SUV;,Honda;SUV;,Year,0.7982751345915894
Ford;SUV;,Honda;Pickup;,Year,nan
Ford;SUV;,Honda;MPV;,Year,nan
Ford;SUV;,Hyundai;Compact;,Year,0.469460998464708
Ford;SUV;,Hyundai;Fullsize;,Year,nan
Ford;SUV;,Hyundai;Midsize;,Year,0.613917493788521
Ford;SUV;,Hyundai;Sporty;,Year,nan
Ford;SUV;,Hyundai;Subcompact;,Year,-0.595083905887938
Ford;SUV;,Hyundai;SUV;,Year,0.8066424420932474
Ford;SUV;,Hyundai;Pickup;,Year,nan
Ford;SUV;,Hyundai;MPV;,Year,nan
Ford;SUV;,Mazda;Compact;,Year,0.47783643401655795
Ford;SUV;,Mazda;Fullsize;,Year,nan
Ford;SUV;,Mazda;Midsize;,Year,0.26721708496161467
Ford;SUV;,Mazda;Sporty;,Year,nan
Ford;SUV;,Mazda;Subcompact;,Year,0.6523851826914282
Ford;SUV;,Mazda;SUV;,Year,0.9220520802167687
Ford;SUV;,Mazda;Pickup;,Year,nan
Ford;SUV;,Mazda;MPV;,Year,-0.3116838176702217
Ford;SUV;,Toyota;Compact;,Year,nan
Ford;SUV;,Toyota;Fullsize;,Year,nan
Ford;SUV;,Toyota;Midsize;,Year,0.05717954574849593
Ford;SUV;,Toyota;Sporty;,Year,nan
Ford;SUV;,Toyota;Subcompact;,Year,-0.13483512088349442
Ford;SUV;,Toyota;SUV;,Year,0.5129199648809962
Ford;SUV;,Toyota;Pickup;,Year,nan
Ford;SUV;,Toyota;MPV;,Year,nan
Ford;SUV;,Volkswagen;Compact;,Year,0.5122999831055033
Ford;SUV;,Volkswagen;Fullsize;,Year,nan
Ford;SUV;,Volkswagen;Midsize;,Year,0.7685415867761898
Ford;SUV;,Volkswagen;Sporty;,Year,0.21180757617822013
Ford;SUV;,Volkswagen;Subcompact;,Year,-0.04153980651454792
Ford;SUV;,Volkswagen;SUV;,Year,0.5403646660778458
Ford;SUV;,Volkswagen;Pickup;,Year,nan
Ford;SUV;,Volkswagen;MPV;,Year,nan
Ford;Pickup;,Ford;MPV;,Year,nan
Ford;Pickup;,GMC;Compact;,Year,nan
Ford;Pickup;,GMC;Fullsize;,Year,nan
Ford;Pickup;,GMC;Midsize;,Year,nan
Ford;Pickup;,GMC;Sporty;,Year,nan
Ford;Pickup;,GMC;Subcompact;,Year,nan
Ford;Pickup;,GMC;SUV;,Year,0.6475300647615317
Ford;Pickup;,GMC;Pickup;,Year,0.8276323527944456
Ford;Pickup;,GMC;MPV;,Year,nan
Ford;Pickup;,Honda;Compact;,Year,nan
Ford;Pickup;,Honda;Fullsize;,Year,nan
Ford;Pickup;,Honda;Midsize;,Year,0.3453660524804061
Ford;Pickup;,Honda;Sporty;,Year,nan
Ford;Pickup;,Honda;Subcompact;,Year,0.2594733015704149
Ford;Pickup;,Honda;SUV;,Year,0.8571216938641891
Ford;Pickup;,Honda;Pickup;,Year,nan
Ford;Pickup;,Honda;MPV;,Year,nan
Ford;Pickup;,Hyundai;Compact;,Year,0.10583376191195948
Ford;Pickup;,Hyundai;Fullsize;,Year,nan
Ford;Pickup;,Hyundai;Midsize;,Year,0.1662546757386638
Ford;Pickup;,Hyundai;Sporty;,Year,nan
Ford;Pickup;,Hyundai;Subcompact;,Year,-0.6670841193306423
Ford;Pickup;,Hyundai;SUV;,Year,0.523446016488517
Ford;Pickup;,Hyundai;Pickup;,Year,nan
Ford;Pickup;,Hyundai;MPV;,Year,nan
Ford;Pickup;,Mazda;Compact;,Year,0.6269784109991449
Ford;Pickup;,Mazda;Fullsize;,Year,nan
Ford;Pickup;,Mazda;Midsize;,Year,0.630256127689564
Ford;Pickup;,Mazda;Sporty;,Year,nan
Ford;Pickup;,Mazda;Subcompact;,Year,0.40849465609285635
Ford;Pickup;,Mazda;SUV;,Year,0.8325017341553822
Ford;Pickup;,Mazda;Pickup;,Year,nan
Ford;Pickup;,Mazda;MPV;,Year,-0.05585647576943169
Ford;Pickup;,Toyota;Compact;,Year,nan
Ford;Pickup;,Toyota;Fullsize;,Year,nan
Ford;Pickup;,Toyota;Midsize;,Year,0.45831103857845473
Ford;Pickup;,Toyota;Sporty;,Year,nan
Ford;Pickup;,Toyota;Subcompact;,Year,0.3174661463726225
Ford;Pickup;,Toyota;SUV;,Year,0.5408659794278402
Ford;Pickup;,Toyota;Pickup;,Year,nan
Ford;Pickup;,Toyota;MPV;,Year,nan
Ford;Pickup;,Volkswagen;Compact;,Year,0.08102304038761463
Ford;Pickup;,Volkswagen;Fullsize;,Year,nan
Ford;Pickup;,Volkswagen;Midsize;,Year,0.39692642487282154
Ford;Pickup;,Volkswagen;Sporty;,Year,0.6315901362276952
Ford;Pickup;,Volkswagen;Subcompact;,Year,0.29510820134106275
Ford;Pickup;,Volkswagen;SUV;,Year,0.11726177118575548
Ford;Pickup;,Volkswagen;Pickup;,Year,nan
Ford;Pickup;,Volkswagen;MPV;,Year,nan
Ford;MPV;,GMC;Compact;,Year,nan
Ford;MPV;,GMC;Fullsize;,Year,nan
Ford;MPV;,GMC;Midsize;,Year,nan
Ford;MPV;,GMC;Sporty;,Year,nan
Ford;MPV;,GMC;Subcompact;,Year,nan
Ford;MPV;,GMC;SUV;,Year,nan
Ford;MPV;,GMC;Pickup;,Year,nan
Ford;MPV;,GMC;MPV;,Year,nan
Ford;MPV;,Honda;Compact;,Year,nan
Ford;MPV;,Honda;Fullsize;,Year,nan
Ford;MPV;,Honda;Midsize;,Year,nan
Ford;MPV;,Honda;Sporty;,Year,nan
Ford;MPV;,Honda;Subcompact;,Year,nan
Ford;MPV;,Honda;SUV;,Year,nan
Ford;MPV;,Honda;Pickup;,Year,nan
Ford;MPV;,Honda;MPV;,Year,nan
Ford;MPV;,Hyundai;Compact;,Year,nan
Ford;MPV;,Hyundai;Fullsize;,Year,nan
Ford;MPV;,Hyundai;Midsize;,Year,nan
Ford;MPV;,Hyundai;Sporty;,Year,nan
Ford;MPV;,Hyundai;Subcompact;,Year,nan
Ford;MPV;,Hyundai;SUV;,Year,nan
Ford;MPV;,Hyundai;Pickup;,Year,nan
Ford;MPV;,Hyundai;MPV;,Year,nan
Ford;MPV;,Mazda;Compact;,Year,nan
Ford;MPV;,Mazda;Fullsize;,Year,nan
Ford;MPV;,Mazda;Midsize;,Year,nan
Ford;MPV;,Mazda;Sporty;,Year,nan
Ford;MPV;,Mazda;Subcompact;,Year,nan
Ford;MPV;,Mazda;SUV;,Year,nan
Ford;MPV;,Mazda;Pickup;,Year,nan
Ford;MPV;,Mazda;MPV;,Year,nan
Ford;MPV;,Toyota;Compact;,Year,nan
Ford;MPV;,Toyota;Fullsize;,Year,nan
Ford;MPV;,Toyota;Midsize;,Year,nan
Ford;MPV;,Toyota;Sporty;,Year,nan
Ford;MPV;,Toyota;Subcompact;,Year,nan
Ford;MPV;,Toyota;SUV;,Year,nan
Ford;MPV;,Toyota;Pickup;,Year,nan
Ford;MPV;,Toyota;MPV;,Year,nan
Ford;MPV;,Volkswagen;Compact;,Year,nan
Ford;MPV;,Volkswagen;Fullsize;,Year,nan
Ford;MPV;,Volkswagen;Midsize;,Year,nan
Ford;MPV;,Volkswagen;Sporty;,Year,nan
Ford;MPV;,Volkswagen;Subcompact;,Year,nan
Ford;MPV;,Volkswagen;SUV;,Year,nan
Ford;MPV;,Volkswagen;Pickup;,Year,nan
Ford;MPV;,Volkswagen;MPV;,Year,nan
GMC;Compact;,GMC;Fullsize;,Year,nan
GMC;Compact;,GMC;Midsize;,Year,nan
GMC;Compact;,GMC;Sporty;,Year,nan
GMC;Compact;,GMC;Subcompact;,Year,nan
GMC;Compact;,GMC;SUV;,Year,nan
GMC;Compact;,GMC;Pickup;,Year,nan
GMC;Compact;,GMC;MPV;,Year,nan
GMC;Compact;,Honda;Compact;,Year,nan
GMC;Compact;,Honda;Fullsize;,Year,nan
GMC;Compact;,Honda;Midsize;,Year,nan
GMC;Compact;,Honda;Sporty;,Year,nan
GMC;Compact;,Honda;Subcompact;,Year,nan
GMC;Compact;,Honda;SUV;,Year,nan
GMC;Compact;,Honda;Pickup;,Year,nan
GMC;Compact;,Honda;MPV;,Year,nan
GMC;Compact;,Hyundai;Compact;,Year,nan
GMC;Compact;,Hyundai;Fullsize;,Year,nan
GMC;Compact;,Hyundai;Midsize;,Year,nan
GMC;Compact;,Hyundai;Sporty;,Year,nan
GMC;Compact;,Hyundai;Subcompact;,Year,nan
GMC;Compact;,Hyundai;SUV;,Year,nan
GMC;Compact;,Hyundai;Pickup;,Year,nan
GMC;Compact;,Hyundai;MPV;,Year,nan
GMC;Compact;,Mazda;Compact;,Year,nan
GMC;Compact;,Mazda;Fullsize;,Year,nan
GMC;Compact;,Mazda;Midsize;,Year,nan
GMC;Compact;,Mazda;Sporty;,Year,nan
GMC;Compact;,Mazda;Subcompact;,Year,nan
GMC;Compact;,Mazda;SUV;,Year,nan
GMC;Compact;,Mazda;Pickup;,Year,nan
GMC;Compact;,Mazda;MPV;,Year,nan
GMC;Compact;,Toyota;Compact;,Year,nan
GMC;Compact;,Toyota;Fullsize;,Year,nan
GMC;Compact;,Toyota;Midsize;,Year,nan
GMC;Compact;,Toyota;Sporty;,Year,nan
GMC;Compact;,Toyota;Subcompact;,Year,nan
GMC;Compact;,Toyota;SUV;,Year,nan
GMC;Compact;,Toyota;Pickup;,Year,nan
GMC;Compact;,Toyota;MPV;,Year,nan
GMC;Compact;,Volkswagen;Compact;,Year,nan
GMC;Compact;,Volkswagen;Fullsize;,Year,nan
GMC;Compact;,Volkswagen;Midsize;,Year,nan
GMC;Compact;,Volkswagen;Sporty;,Year,nan
GMC;Compact;,Volkswagen;Subcompact;,Year,nan
GMC;Compact;,Volkswagen;SUV;,Year,nan
GMC;Compact;,Volkswagen;Pickup;,Year,nan
GMC;Compact;,Volkswagen;MPV;,Year,nan
GMC;Fullsize;,GMC;Midsize;,Year,nan
GMC;Fullsize;,GMC;Sporty;,Year,nan
GMC;Fullsize;,GMC;Subcompact;,Year,nan
GMC;Fullsize;,GMC;SUV;,Year,nan
GMC;Fullsize;,GMC;Pickup;,Year,nan
GMC;Fullsize;,GMC;MPV;,Year,nan
GMC;Fullsize;,Honda;Compact;,Year,nan
GMC;Fullsize;,Honda;Fullsize;,Year,nan
GMC;Fullsize;,Honda;Midsize;,Year,nan
GMC;Fullsize;,Honda;Sporty;,Year,nan
GMC;Fullsize;,Honda;Subcompact;,Year,nan
GMC;Fullsize;,Honda;SUV;,Year,nan
GMC;Fullsize;,Honda;Pickup;,Year,nan
GMC;Fullsize;,Honda;MPV;,Year,nan
GMC;Fullsize;,Hyundai;Compact;,Year,nan
GMC;Fullsize;,Hyundai;Fullsize;,Year,nan
GMC;Fullsize;,Hyundai;Midsize;,Year,nan
GMC;Fullsize;,Hyundai;Sporty;,Year,nan
GMC;Fullsize;,Hyundai;Subcompact;,Year,nan
GMC;Fullsize;,Hyundai;SUV;,Year,nan
GMC;Fullsize;,Hyundai;Pickup;,Year,nan
GMC;Fullsize;,Hyundai;MPV;,Year,nan
GMC;Fullsize;,Mazda;Compact;,Year,nan
GMC;Fullsize;,Mazda;Fullsize;,Year,nan
GMC;Fullsize;,Mazda;Midsize;,Year,nan
GMC;Fullsize;,Mazda;Sporty;,Year,nan
GMC;Fullsize;,Mazda;Subcompact;,Year,nan
GMC;Fullsize;,Mazda;SUV;,Year,nan
GMC;Fullsize;,Mazda;Pickup;,Year,nan
GMC;Fullsize;,Mazda;MPV;,Year,nan
GMC;Fullsize;,Toyota;Compact;,Year,nan
GMC;Fullsize;,Toyota;Fullsize;,Year,nan
GMC;Fullsize;,Toyota;Midsize;,Year,nan
GMC;Fullsize;,Toyota;Sporty;,Year,nan
GMC;Fullsize;,Toyota;Subcompact;,Year,nan
GMC;Fullsize;,Toyota;SUV;,Year,nan
GMC;Fullsize;,Toyota;Pickup;,Year,nan
GMC;Fullsize;,Toyota;MPV;,Year,nan
GMC;Fullsize;,Volkswagen;Compact;,Year,nan
GMC;Fullsize;,Volkswagen;Fullsize;,Year,nan
GMC;Fullsize;,Volkswagen;Midsize;,Year,nan
GMC;Fullsize;,Volkswagen;Sporty;,Year,nan
GMC;Fullsize;,Volkswagen;Subcompact;,Year,nan
GMC;Fullsize;,Volkswagen;SUV;,Year,nan
GMC;Fullsize;,Volkswagen;Pickup;,Year,nan
GMC;Fullsize;,Volkswagen;MPV;,Year,nan
GMC;Midsize;,GMC;Sporty;,Year,nan
GMC;Midsize;,GMC;Subcompact;,Year,nan
GMC;Midsize;,GMC;SUV;,Year,nan
GMC;Midsize;,GMC;Pickup;,Year,nan
GMC;Midsize;,GMC;MPV;,Year,nan
GMC;Midsize;,Honda;Compact;,Year,nan
GMC;Midsize;,Honda;Fullsize;,Year,nan
GMC;Midsize;,Honda;Midsize;,Year,nan
GMC;Midsize;,Honda;Sporty;,Year,nan
GMC;Midsize;,Honda;Subcompact;,Year,nan
GMC;Midsize;,Honda;SUV;,Year,nan
GMC;Midsize;,Honda;Pickup;,Year,nan
GMC;Midsize;,Honda;MPV;,Year,nan
GMC;Midsize;,Hyundai;Compact;,Year,nan
GMC;Midsize;,Hyundai;Fullsize;,Year,nan
GMC;Midsize;,Hyundai;Midsize;,Year,nan
GMC;Midsize;,Hyundai;Sporty;,Year,nan
GMC;Midsize;,Hyundai;Subcompact;,Year,nan
GMC;Midsize;,Hyundai;SUV;,Year,nan
GMC;Midsize;,Hyundai;Pickup;,Year,nan
GMC;Midsize;,Hyundai;MPV;,Year,nan
GMC;Midsize;,Mazda;Compact;,Year,nan
GMC;Midsize;,Mazda;Fullsize;,Year,nan
GMC;Midsize;,Mazda;Midsize;,Year,nan
GMC;Midsize;,Mazda;Sporty;,Year,nan
GMC;Midsize;,Mazda;Subcompact;,Year,nan
GMC;Midsize;,Mazda;SUV;,Year,nan
GMC;Midsize;,Mazda;Pickup;,Year,nan
GMC;Midsize;,Mazda;MPV;,Year,nan
GMC;Midsize;,Toyota;Compact;,Year,nan
GMC;Midsize;,Toyota;Fullsize;,Year,nan
GMC;Midsize;,Toyota;Midsize;,Year,nan
GMC;Midsize;,Toyota;Sporty;,Year,nan
GMC;Midsize;,Toyota;Subcompact;,Year,nan
GMC;Midsize;,Toyota;SUV;,Year,nan
GMC;Midsize;,Toyota;Pickup;,Year,nan
GMC;Midsize;,Toyota;MPV;,Year,nan
GMC;Midsize;,Volkswagen;Compact;,Year,nan
GMC;Midsize;,Volkswagen;Fullsize;,Year,nan
GMC;Midsize;,Volkswagen;Midsize;,Year,nan
GMC;Midsize;,Volkswagen;Sporty;,Year,nan
GMC;Midsize;,Volkswagen;Subcompact;,Year,nan
GMC;Midsize;,Volkswagen;SUV;,Year,nan
GMC;Midsize;,Volkswagen;Pickup;,Year,nan
GMC;Midsize;,Volkswagen;MPV;,Year,nan
GMC;Sporty;,GMC;Subcompact;,Year,nan
GMC;Sporty;,GMC;SUV;,Year,nan
GMC;Sporty;,GMC;Pickup;,Year,nan
GMC;Sporty;,GMC;MPV;,Year,nan
GMC;Sporty;,Honda;Compact;,Year,nan
GMC;Sporty;,Honda;Fullsize;,Year,nan
GMC;Sporty;,Honda;Midsize;,Year,nan
GMC;Sporty;,Honda;Sporty;,Year,nan
GMC;Sporty;,Honda;Subcompact;,Year,nan
GMC;Sporty;,Honda;SUV;,Year,nan
GMC;Sporty;,Honda;Pickup;,Year,nan
GMC;Sporty;,Honda;MPV;,Year,nan
GMC;Sporty;,Hyundai;Compact;,Year,nan
GMC;Sporty;,Hyundai;Fullsize;,Year,nan
GMC;Sporty;,Hyundai;Midsize;,Year,nan
GMC;Sporty;,Hyundai;Sporty;,Year,nan
GMC;Sporty;,Hyundai;Subcompact;,Year,nan
GMC;Sporty;,Hyundai;SUV;,Year,nan
GMC;Sporty;,Hyundai;Pickup;,Year,nan
GMC;Sporty;,Hyundai;MPV;,Year,nan
GMC;Sporty;,Mazda;Compact;,Year,nan
GMC;Sporty;,Mazda;Fullsize;,Year,nan
GMC;Sporty;,Mazda;Midsize;,Year,nan
GMC;Sporty;,Mazda;Sporty;,Year,nan
GMC;Sporty;,Mazda;Subcompact;,Year,nan
GMC;Sporty;,Mazda;SUV;,Year,nan
GMC;Sporty;,Mazda;Pickup;,Year,nan
GMC;Sporty;,Mazda;MPV;,Year,nan
GMC;Sporty;,Toyota;Compact;,Year,nan
GMC;Sporty;,Toyota;Fullsize;,Year,nan
GMC;Sporty;,Toyota;Midsize;,Year,nan
GMC;Sporty;,Toyota;Sporty;,Year,nan
GMC;Sporty;,Toyota;Subcompact;,Year,nan
GMC;Sporty;,Toyota;SUV;,Year,nan
GMC;Sporty;,Toyota;Pickup;,Year,nan
GMC;Sporty;,Toyota;MPV;,Year,nan
GMC;Sporty;,Volkswagen;Compact;,Year,nan
GMC;Sporty;,Volkswagen;Fullsize;,Year,nan
GMC;Sporty;,Volkswagen;Midsize;,Year,nan
GMC;Sporty;,Volkswagen;Sporty;,Year,nan
GMC;Sporty;,Volkswagen;Subcompact;,Year,nan
GMC;Sporty;,Volkswagen;SUV;,Year,nan
GMC;Sporty;,Volkswagen;Pickup;,Year,nan
GMC;Sporty;,Volkswagen;MPV;,Year,nan
GMC;Subcompact;,GMC;SUV;,Year,nan
GMC;Subcompact;,GMC;Pickup;,Year,nan
GMC;Subcompact;,GMC;MPV;,Year,nan
GMC;Subcompact;,Honda;Compact;,Year,nan
GMC;Subcompact;,Honda;Fullsize;,Year,nan
GMC;Subcompact;,Honda;Midsize;,Year,nan
GMC;Subcompact;,Honda;Sporty;,Year,nan
GMC;Subcompact;,Honda;Subcompact;,Year,nan
GMC;Subcompact;,Honda;SUV;,Year,nan
GMC;Subcompact;,Honda;Pickup;,Year,nan
GMC;Subcompact;,Honda;MPV;,Year,nan
GMC;Subcompact;,Hyundai;Compact;,Year,nan
GMC;Subcompact;,Hyundai;Fullsize;,Year,nan
GMC;Subcompact;,Hyundai;Midsize;,Year,nan
GMC;Subcompact;,Hyundai;Sporty;,Year,nan
GMC;Subcompact;,Hyundai;Subcompact;,Year,nan
GMC;Subcompact;,Hyundai;SUV;,Year,nan
GMC;Subcompact;,Hyundai;Pickup;,Year,nan
GMC;Subcompact;,Hyundai;MPV;,Year,nan
GMC;Subcompact;,Mazda;Compact;,Year,nan
GMC;Subcompact;,Mazda;Fullsize;,Year,nan
GMC;Subcompact;,Mazda;Midsize;,Year,nan
GMC;Subcompact;,Mazda;Sporty;,Year,nan
GMC;Subcompact;,Mazda;Subcompact;,Year,nan
GMC;Subcompact;,Mazda;SUV;,Year,nan
GMC;Subcompact;,Mazda;Pickup;,Year,nan
GMC;Subcompact;,Mazda;MPV;,Year,nan
GMC;Subcompact;,Toyota;Compact;,Year,nan
GMC;Subcompact;,Toyota;Fullsize;,Year,nan
GMC;Subcompact;,Toyota;Midsize;,Year,nan
GMC;Subcompact;,Toyota;Sporty;,Year,nan
GMC;Subcompact;,Toyota;Subcompact;,Year,nan
GMC;Subcompact;,Toyota;SUV;,Year,nan
GMC;Subcompact;,Toyota;Pickup;,Year,nan
GMC;Subcompact;,Toyota;MPV;,Year,nan
GMC;Subcompact;,Volkswagen;Compact;,Year,nan
GMC;Subcompact;,Volkswagen;Fullsize;,Year,nan
GMC;Subcompact;,Volkswagen;Midsize;,Year,nan
GMC;Subcompact;,Volkswagen;Sporty;,Year,nan
GMC;Subcompact;,Volkswagen;Subcompact;,Year,nan
GMC;Subcompact;,Volkswagen;SUV;,Year,nan
GMC;Subcompact;,Volkswagen;Pickup;,Year,nan
GMC;Subcompact;,Volkswagen;MPV;,Year,nan
GMC;SUV;,GMC;Pickup;,Year,0.41458903635004907
GMC;SUV;,GMC;MPV;,Year,nan
GMC;SUV;,Honda;Compact;,Year,nan
GMC;SUV;,Honda;Fullsize;,Year,nan
GMC;SUV;,Honda;Midsize;,Year,-0.21172307729451306
GMC;SUV;,Honda;Sporty;,Year,nan
GMC;SUV;,Honda;Subcompact;,Year,-0.35593023253069056
GMC;SUV;,Honda;SUV;,Year,0.6586908573397839
GMC;SUV;,Honda;Pickup;,Year,nan
GMC;SUV;,Honda;MPV;,Year,nan
GMC;SUV;,Hyundai;Compact;,Year,0.615819858826337
GMC;SUV;,Hyundai;Fullsize;,Year,nan
GMC;SUV;,Hyundai;Midsize;,Year,0.8232703878914335
GMC;SUV;,Hyundai;Sporty;,Year,nan
GMC;SUV;,Hyundai;Subcompact;,Year,-0.5583774387950496
GMC;SUV;,Hyundai;SUV;,Year,0.8236025887428945
GMC;SUV;,Hyundai;Pickup;,Year,nan
GMC;SUV;,Hyundai;MPV;,Year,nan
GMC;SUV;,Mazda;Compact;,Year,0.4047831714769135
GMC;SUV;,Mazda;Fullsize;,Year,nan
GMC;SUV;,Mazda;Midsize;,Year,0.07110476166554261
GMC;SUV;,Mazda;Sporty;,Year,nan
GMC;SUV;,Mazda;Subcompact;,Year,0.6674110820278228
GMC;SUV;,Mazda;SUV;,Year,0.8507789967260305
GMC;SUV;,Mazda;Pickup;,Year,nan
GMC;SUV;,Mazda;MPV;,Year,-0.3641821742116873
GMC;SUV;,Toyota;Compact;,Year,nan
GMC;SUV;,Toyota;Fullsize;,Year,nan
GMC;SUV;,Toyota;Midsize;,Year,-0.1661903003599962
GMC;SUV;,Toyota;Sporty;,Year,nan
GMC;SUV;,Toyota;Subcompact;,Year,-0.35645567371552284
GMC;SUV;,Toyota;SUV;,Year,0.46045282976267893
GMC;SUV;,Toyota;Pickup;,Year,nan
GMC;SUV;,Toyota;MPV;,Year,nan
GMC;SUV;,Volkswagen;Compact;,Year,0.7294307005314217
GMC;SUV;,Volkswagen;Fullsize;,Year,nan
GMC;SUV;,Volkswagen;Midsize;,Year,0.8375928476335776
GMC;SUV;,Volkswagen;Sporty;,Year,-0.00453405879913249
GMC;SUV;,Volkswagen;Subcompact;,Year,-0.1658080392729669
GMC;SUV;,Volkswagen;SUV;,Year,0.7092916377612986
GMC;SUV;,Volkswagen;Pickup;,Year,nan
GMC;SUV;,Volkswagen;MPV;,Year,nan
GMC;Pickup;,GMC;MPV;,Year,nan
GMC;Pickup;,Honda;Compact;,Year,nan
GMC;Pickup;,Honda;Fullsize;,Year,nan
GMC;Pickup;,Honda;Midsize;,Year,0.7737480275348847
GMC;Pickup;,Honda;Sporty;,Year,nan
GMC;Pickup;,Honda;Subcompact;,Year,0.6429387605265248
GMC;Pickup;,Honda;SUV;,Year,0.9367806857457511
GMC;Pickup;,Honda;Pickup;,Year,nan
GMC;Pickup;,Honda;MPV;,Year,nan
GMC;Pickup;,Hyundai;Compact;,Year,-0.3930127856294018
GMC;Pickup;,Hyundai;Fullsize;,Year,nan
GMC;Pickup;,Hyundai;Midsize;,Year,-0.1735831358957103
GMC;Pickup;,Hyundai;Sporty;,Year,nan
GMC;Pickup;,Hyundai;Subcompact;,Year,-0.9150773258317433
GMC;Pickup;,Hyundai;SUV;,Year,0.49522767908553805
GMC;Pickup;,Hyundai;Pickup;,Year,nan
GMC;Pickup;,Hyundai;MPV;,Year,nan
GMC;Pickup;,Mazda;Compact;,Year,0.9375073914315073
GMC;Pickup;,Mazda;Fullsize;,Year,nan
GMC;Pickup;,Mazda;Midsize;,Year,0.9280836024958291
GMC;Pickup;,Mazda;Sporty;,Year,nan
GMC;Pickup;,Mazda;Subcompact;,Year,-0.1460648262758305
GMC;Pickup;,Mazda;SUV;,Year,0.79288492208685
GMC;Pickup;,Mazda;Pickup;,Year,nan
GMC;Pickup;,Mazda;MPV;,Year,-0.303756683269544
GMC;Pickup;,Toyota;Compact;,Year,nan
GMC;Pickup;,Toyota;Fullsize;,Year,nan
GMC;Pickup;,Toyota;Midsize;,Year,0.8252007794483494
GMC;Pickup;,Toyota;Sporty;,Year,nan
GMC;Pickup;,Toyota;Subcompact;,Year,0.69786751633564
GMC;Pickup;,Toyota;SUV;,Year,0.8543125161925895
GMC;Pickup;,Toyota;Pickup;,Year,nan
GMC;Pickup;,Toyota;MPV;,Year,nan
GMC;Pickup;,Volkswagen;Compact;,Year,-0.31068628646022717
GMC;Pickup;,Volkswagen;Fullsize;,Year,nan
GMC;Pickup;,Volkswagen;Midsize;,Year,-0.05040843844289902
GMC;Pickup;,Volkswagen;Sporty;,Year,0.8755563023414843
GMC;Pickup;,Volkswagen;Subcompact;,Year,0.7645508184435704
GMC;Pickup;,Volkswagen;SUV;,Year,-0.32778273544537356
GMC;Pickup;,Volkswagen;Pickup;,Year,nan
GMC;Pickup;,Volkswagen;MPV;,Year,nan
GMC;MPV;,Honda;Compact;,Year,nan
GMC;MPV;,Honda;Fullsize;,Year,nan
GMC;MPV;,Honda;Midsize;,Year,nan
GMC;MPV;,Honda;Sporty;,Year,nan
GMC;MPV;,Honda;Subcompact;,Year,nan
GMC;MPV;,Honda;SUV;,Year,nan
GMC;MPV;,Honda;Pickup;,Year,nan
GMC;MPV;,Honda;MPV;,Year,nan
GMC;MPV;,Hyundai;Compact;,Year,nan
GMC;MPV;,Hyundai;Fullsize;,Year,nan
GMC;MPV;,Hyundai;Midsize;,Year,nan
GMC;MPV;,Hyundai;Sporty;,Year,nan
GMC;MPV;,Hyundai;Subcompact;,Year,nan
GMC;MPV;,Hyundai;SUV;,Year,nan
GMC;MPV;,Hyundai;Pickup;,Year,nan
GMC;MPV;,Hyundai;MPV;,Year,nan
GMC;MPV;,Mazda;Compact;,Year,nan
GMC;MPV;,Mazda;Fullsize;,Year,nan
GMC;MPV;,Mazda;Midsize;,Year,nan
GMC;MPV;,Mazda;Sporty;,Year,nan
GMC;MPV;,Mazda;Subcompact;,Year,nan
GMC;MPV;,Mazda;SUV;,Year,nan
GMC;MPV;,Mazda;Pickup;,Year,nan
GMC;MPV;,Mazda;MPV;,Year,nan
GMC;MPV;,Toyota;Compact;,Year,nan
GMC;MPV;,Toyota;Fullsize;,Year,nan
GMC;MPV;,Toyota;Midsize;,Year,nan
GMC;MPV;,Toyota;Sporty;,Year,nan
GMC;MPV;,Toyota;Subcompact;,Year,nan
GMC;MPV;,Toyota;SUV;,Year,nan
GMC;MPV;,Toyota;Pickup;,Year,nan
GMC;MPV;,Toyota;MPV;,Year,nan
GMC;MPV;,Volkswagen;Compact;,Year,nan
GMC;MPV;,Volkswagen;Fullsize;,Year,nan
GMC;MPV;,Volkswagen;Midsize;,Year,nan
GMC;MPV;,Volkswagen;Sporty;,Year,nan
GMC;MPV;,Volkswagen;Subcompact;,Year,nan
GMC;MPV;,Volkswagen;SUV;,Year,nan
GMC;MPV;,Volkswagen;Pickup;,Year,nan
GMC;MPV;,Volkswagen;MPV;,Year,nan
Honda;Compact;,Honda;Fullsize;,Year,nan
Honda;Compact;,Honda;Midsize;,Year,nan
